Year,Month,Monthly Anom,Monthly Unc,Annual Anom,Annual Unc,5-year Anom,5-year Unc,10-year Anom,10-year Unc,20-year Anom,20-year Unc
1969,9,-0.100,0.127,0.133,0.017,-0.058,0.014,-0.042,0.016,-0.015,0.018
1969,10,0.243,0.092,0.134,0.015,-0.059,0.014,-0.040,0.015,-0.013,0.018
1969,11,0.309,0.043,0.123,0.015,-0.067,0.013,-0.040,0.015,-0.010,0.018
1969,12,0.540,0.082,0.125,0.023,-0.061,0.013,-0.039,0.016,-0.007,0.018
1970,1,0.194,0.067,0.141,0.023,-0.064,0.013,-0.038,0.016,-0.006,0.018
1970,2,0.524,0.096,0.127,0.029,-0.056,0.014,-0.035,0.016,-0.006,0.018
1970,3,-0.044,0.111,0.150,0.021,-0.059,0.012,-0.030,0.016,-0.002,0.018
1970,4,0.233,0.103,0.138,0.027,-0.066,0.013,-0.025,0.015,0.002,0.018
1970,5,-0.159,0.054,0.107,0.029,-0.073,0.013,-0.020,0.015,0.006,0.017
1970,6,-0.000,0.085,0.050,0.027,-0.074,0.013,-0.018,0.014,0.006,0.017
1970,7,0.039,0.063,0.062,0.026,-0.063,0.012,-0.016,0.015,0.009,0.017
1970,8,-0.233,0.152,-0.010,0.026,-0.052,0.011,-0.018,0.015,0.011,0.017
1970,9,0.178,0.072,-0.032,0.022,-0.057,0.011,-0.015,0.016,0.012,0.017
1970,10,0.094,0.088,-0.054,0.028,-0.049,0.010,-0.017,0.017,0.012,0.017
1970,11,-0.057,0.050,-0.053,0.031,-0.036,0.010,-0.016,0.017,0.016,0.017
1970,12,-0.151,0.054,-0.088,0.032,-0.026,0.011,-0.017,0.016,0.015,0.017
1971,1,0.341,0.059,-0.110,0.034,-0.018,0.011,-0.014,0.016,0.018,0.017
1971,2,-0.341,0.080,-0.091,0.026,-0.011,0.013,-0.015,0.016,0.020,0.017
1971,3,-0.311,0.050,-0.104,0.028,-0.002,0.013,-0.024,0.017,0.023,0.018
1971,4,-0.021,0.110,-0.100,0.027,0.001,0.013,-0.023,0.016,0.024,0.018
1971,5,-0.150,0.092,-0.079,0.027,0.007,0.014,-0.025,0.017,0.024,0.018
1971,6,-0.417,0.094,-0.049,0.026,0.017,0.014,-0.028,0.017,0.024,0.018
1971,7,-0.231,0.096,-0.141,0.027,0.022,0.013,-0.032,0.016,0.026,0.018
1971,8,-0.005,0.077,-0.164,0.020,0.025,0.015,-0.034,0.014,0.029,0.017
1971,9,0.025,0.165,-0.146,0.021,0.027,0.013,-0.036,0.014,0.029,0.017
1971,10,0.139,0.109,-0.144,0.023,0.024,0.015,-0.041,0.014,0.029,0.017
1971,11,0.195,0.080,-0.147,0.025,0.021,0.016,-0.043,0.014,0.029,0.017
1971,12,0.203,0.045,-0.112,0.024,0.020,0.018,-0.040,0.014,0.033,0.017
1972,1,-0.761,0.061,-0.104,0.030,0.021,0.018,-0.042,0.014,0.032,0.017
1972,2,-0.619,0.071,-0.079,0.029,0.025,0.020,-0.037,0.014,0.030,0.017
1972,3,-0.096,0.173,-0.098,0.023,0.021,0.018,-0.034,0.014,0.028,0.016
1972,4,0.006,0.094,-0.101,0.027,0.014,0.019,-0.031,0.014,0.027,0.016
1972,5,-0.189,0.091,-0.143,0.024,0.006,0.020,-0.029,0.013,0.028,0.017
1972,6,0.009,0.101,-0.150,0.026,-0.005,0.020,-0.023,0.014,0.028,0.016
1972,7,-0.133,0.107,-0.052,0.028,-0.001,0.020,-0.021,0.013,0.029,0.016
1972,8,0.289,0.077,0.053,0.030,-0.007,0.022,-0.017,0.013,0.030,0.016
1972,9,-0.198,0.123,0.104,0.019,0.001,0.021,-0.019,0.013,0.030,0.015
1972,10,0.095,0.125,0.154,0.020,0.001,0.021,-0.024,0.013,0.029,0.015
1972,11,-0.301,0.077,0.203,0.016,0.010,0.021,-0.021,0.013,0.028,0.015
1972,12,0.119,0.056,0.230,0.018,0.011,0.021,-0.022,0.013,0.030,0.015
1973,1,0.410,0.068,0.248,0.018,0.010,0.020,-0.019,0.013,0.032,0.015
1973,2,0.644,0.128,0.222,0.019,0.007,0.021,-0.017,0.014,0.031,0.015
1973,3,0.515,0.100,0.240,0.020,0.005,0.022,-0.021,0.014,0.034,0.015
1973,4,0.602,0.121,0.263,0.021,0.004,0.021,-0.018,0.014,0.036,0.015
1973,5,0.405,0.057,0.299,0.024,0.002,0.020,-0.015,0.013,0.039,0.014
1973,6,0.328,0.061,0.303,0.023,0.004,0.021,-0.015,0.013,0.040,0.014
1973,7,0.089,0.090,0.239,0.023,0.003,0.021,-0.012,0.014,0.039,0.014
1973,8,-0.019,0.185,0.132,0.024,0.006,0.021,-0.013,0.013,0.039,0.014
1973,9,0.017,0.118,0.079,0.027,-0.002,0.021,-0.009,0.013,0.040,0.013
1973,10,0.369,0.101,0.029,0.039,-0.003,0.020,-0.010,0.012,0.038,0.013
1973,11,0.131,0.056,-0.018,0.045,-0.007,0.019,-0.006,0.012,0.039,0.013
1973,12,0.168,0.042,-0.055,0.044,-0.007,0.019,-0.001,0.012,0.039,0.013
1974,1,-0.365,0.092,-0.068,0.038,-0.006,0.019,0.005,0.012,0.040,0.013
1974,2,-0.638,0.105,-0.055,0.041,-0.012,0.019,0.008,0.012,0.040,0.013
1974,3,-0.115,0.109,-0.086,0.038,-0.016,0.018,0.012,0.012,0.044,0.012
1974,4,-0.002,0.113,-0.129,0.040,-0.031,0.018,0.011,0.012,0.046,0.012
1974,5,-0.162,0.105,-0.155,0.040,-0.041,0.018,0.010,0.013,0.051,0.012
1974,6,-0.117,0.056,-0.179,0.045,-0.044,0.019,0.009,0.014,0.050,0.012
1974,7,-0.060,0.073,-0.113,0.050,-0.033,0.020,0.008,0.014,0.051,0.012
1974,8,0.129,0.186,-0.044,0.052,-0.019,0.019,0.009,0.014,0.052,0.012
1974,9,-0.350,0.158,-0.001,0.049,-0.010,0.020,0.011,0.013,0.054,0.012
1974,10,-0.145,0.068,0.019,0.043,-0.002,0.021,0.012,0.013,0.056,0.012
1974,11,-0.181,0.084,0.065,0.041,0.009,0.021,0.011,0.013,0.055,0.012
1974,12,-0.117,0.107,0.079,0.040,0.015,0.022,0.014,0.013,0.054,0.012
1975,1,0.422,0.057,0.084,0.038,0.022,0.022,0.015,0.013,0.055,0.011
1975,2,0.184,0.087,0.040,0.036,0.021,0.021,0.015,0.014,0.054,0.011
1975,3,0.404,0.083,0.071,0.041,0.021,0.022,0.016,0.014,0.055,0.011
1975,4,0.240,0.119,0.089,0.038,0.018,0.021,0.018,0.015,0.058,0.011
1975,5,0.389,0.105,0.087,0.036,0.031,0.022,0.023,0.015,0.059,0.010
1975,6,0.052,0.113,0.097,0.035,0.030,0.022,0.024,0.015,0.060,0.010
1975,7,0.001,0.092,0.083,0.035,0.025,0.022,0.027,0.015,0.060,0.011
1975,8,-0.400,0.113,0.054,0.034,0.018,0.022,0.031,0.016,0.061,0.011
1975,9,0.021,0.128,-0.047,0.031,0.015,0.022,0.032,0.016,0.062,0.011
1975,10,0.071,0.072,-0.071,0.029,0.012,0.022,0.034,0.016,0.061,0.011
1975,11,-0.198,0.053,-0.138,0.028,0.006,0.021,0.039,0.017,0.062,0.011
1975,12,-0.004,0.061,-0.177,0.032,-0.004,0.020,0.043,0.017,0.062,0.011
1976,1,0.261,0.059,-0.193,0.029,-0.005,0.022,0.050,0.016,0.066,0.011
1976,2,-0.174,0.070,-0.189,0.032,-0.015,0.023,0.060,0.016,0.069,0.011
1976,3,-0.801,0.071,-0.208,0.036,-0.016,0.022,0.070,0.016,0.070,0.011
1976,4,-0.051,0.066,-0.275,0.042,-0.021,0.023,0.076,0.017,0.073,0.011
1976,5,-0.414,0.147,-0.294,0.045,-0.018,0.023,0.078,0.016,0.075,0.011
1976,6,-0.411,0.138,-0.291,0.047,-0.020,0.023,0.084,0.016,0.074,0.011
1976,7,-0.190,0.154,-0.324,0.046,-0.013,0.023,0.089,0.016,0.073,0.011
1976,8,-0.363,0.204,-0.287,0.050,-0.008,0.023,0.094,0.015,0.074,0.011
1976,9,-0.201,0.068,-0.187,0.055,-0.004,0.022,0.095,0.016,0.073,0.011
1976,10,-0.730,0.189,-0.140,0.056,-0.002,0.022,0.095,0.015,0.074,0.011
1976,11,-0.427,0.103,-0.066,0.055,-0.002,0.024,0.095,0.016,0.074,0.011
1976,12,0.025,0.068,0.000,0.050,-0.001,0.023,0.100,0.016,0.076,0.010
1977,1,-0.126,0.049,0.040,0.045,-0.005,0.023,0.106,0.016,0.078,0.010
1977,2,0.259,0.091,0.090,0.036,-0.007,0.026,0.112,0.016,0.083,0.010
1977,3,0.408,0.086,0.087,0.042,0.001,0.024,0.109,0.016,0.083,0.010
1977,4,0.508,0.062,0.142,0.029,0.009,0.025,0.110,0.016,0.083,0.010
1977,5,0.470,0.169,0.215,0.028,0.015,0.025,0.112,0.017,0.083,0.010
1977,6,0.390,0.101,0.220,0.028,0.033,0.025,0.110,0.017,0.086,0.010
1977,7,0.289,0.081,0.238,0.032,0.032,0.026,0.112,0.018,0.089,0.010
1977,8,0.232,0.095,0.239,0.029,0.036,0.028,0.109,0.017,0.089,0.010
1977,9,-0.230,0.128,0.230,0.023,0.030,0.029,0.111,0.018,0.091,0.009
1977,10,-0.077,0.042,0.225,0.022,0.036,0.030,0.110,0.017,0.090,0.009
1977,11,0.450,0.047,0.188,0.023,0.036,0.030,0.111,0.018,0.090,0.009
1977,12,0.089,0.056,0.133,0.016,0.037,0.032,0.116,0.019,0.092,0.009
1978,1,0.093,0.066,0.109,0.035,0.043,0.033,0.120,0.019,0.097,0.009
1978,2,0.259,0.050,0.041,0.048,0.055,0.035,0.119,0.019,0.098,0.009
1978,3,0.304,0.054,0.055,0.039,0.059,0.037,0.118,0.018,0.097,0.009
1978,4,0.450,0.076,0.070,0.043,0.063,0.036,0.116,0.018,0.100,0.009
1978,5,0.026,0.050,0.054,0.044,0.076,0.036,0.116,0.017,0.103,0.009
1978,6,-0.271,0.067,0.054,0.042,0.082,0.035,0.113,0.017,0.107,0.009
1978,7,-0.001,0.220,0.052,0.040,0.097,0.034,0.113,0.017,0.111,0.009
1978,8,-0.584,0.143,-0.000,0.036,0.114,0.034,0.117,0.018,0.115,0.009
1978,9,-0.061,0.054,-0.015,0.042,0.143,0.034,0.122,0.017,0.120,0.009
1978,10,0.103,0.075,-0.042,0.038,0.154,0.034,0.121,0.018,0.122,0.008
1978,11,0.262,0.040,-0.060,0.043,0.163,0.033,0.125,0.018,0.124,0.008
1978,12,0.092,0.034,-0.042,0.044,0.175,0.031,0.125,0.018,0.129,0.008
1979,1,0.064,0.043,-0.064,0.037,0.184,0.032,0.131,0.017,0.132,0.008
1979,2,-0.369,0.044,-0.019,0.035,0.201,0.031,0.135,0.017,0.137,0.008
1979,3,0.129,0.066,-0.002,0.038,0.206,0.031,0.139,0.016,0.141,0.008
1979,4,0.121,0.083,0.019,0.041,0.220,0.028,0.140,0.017,0.141,0.008
1979,5,-0.189,0.169,0.014,0.041,0.230,0.027,0.147,0.017,0.141,0.008
1979,6,-0.054,0.083,0.085,0.039,0.244,0.026,0.147,0.017,0.141,0.008
1979,7,-0.263,0.120,0.108,0.041,0.245,0.027,0.148,0.017,0.143,0.008
1979,8,-0.039,0.132,0.176,0.042,0.242,0.026,0.147,0.018,0.144,0.008
1979,9,0.142,0.065,0.171,0.042,0.228,0.025,0.150,0.017,0.146,0.008
1979,10,0.346,0.082,0.208,0.049,0.222,0.025,0.152,0.017,0.147,0.007
1979,11,0.200,0.049,0.258,0.049,0.214,0.026,0.151,0.017,0.147,0.007
1979,12,0.955,0.100,0.270,0.059,0.204,0.026,0.148,0.017,0.148,0.007
1980,1,0.338,0.085,0.324,0.064,0.202,0.028,0.148,0.017,0.150,0.007
1980,2,0.449,0.096,0.355,0.067,0.197,0.029,0.142,0.017,0.149,0.007
1980,3,0.063,0.152,0.363,0.072,0.200,0.027,0.140,0.017,0.155,0.007
1980,4,0.569,0.137,0.359,0.071,0.202,0.027,0.141,0.017,0.158,0.007
1980,5,0.407,0.070,0.391,0.070,0.192,0.027,0.138,0.017,0.160,0.007
1980,6,0.089,0.093,0.341,0.063,0.202,0.026,0.138,0.017,0.162,0.007
1980,7,0.390,0.081,0.412,0.055,0.214,0.026,0.135,0.018,0.164,0.007
1980,8,0.326,0.169,0.444,0.046,0.220,0.025,0.140,0.018,0.166,0.007
1980,9,0.240,0.053,0.514,0.039,0.222,0.026,0.139,0.019,0.166,0.007
1980,10,0.305,0.047,0.518,0.033,0.220,0.024,0.139,0.018,0.168,0.007
1980,11,0.584,0.087,0.497,0.027,0.226,0.023,0.140,0.018,0.172,0.007
1980,12,0.351,0.082,0.514,0.027,0.231,0.024,0.141,0.017,0.176,0.007
1981,1,1.190,0.086,0.512,0.029,0.232,0.021,0.145,0.017,0.177,0.007
1981,2,0.828,0.072,0.538,0.041,0.249,0.020,0.153,0.017,0.182,0.007
1981,3,0.912,0.056,0.527,0.037,0.260,0.020,0.164,0.017,0.184,0.007
1981,4,0.613,0.065,0.512,0.036,0.262,0.019,0.169,0.017,0.188,0.007
1981,5,0.159,0.125,0.477,0.030,0.269,0.019,0.174,0.016,0.190,0.007
1981,6,0.286,0.056,0.519,0.027,0.270,0.018,0.177,0.015,0.195,0.007
1981,7,0.373,0.060,0.414,0.024,0.275,0.018,0.178,0.015,0.199,0.006
1981,8,0.629,0.149,0.353,0.021,0.279,0.018,0.182,0.016,0.201,0.006
1981,9,0.111,0.098,0.241,0.024,0.283,0.017,0.182,0.015,0.203,0.007
1981,10,0.129,0.051,0.201,0.027,0.282,0.017,0.189,0.014,0.205,0.007
1981,11,0.161,0.041,0.187,0.026,0.296,0.017,0.191,0.013,0.206,0.007
1981,12,0.855,0.044,0.144,0.026,0.294,0.017,0.192,0.013,0.207,0.007
1982,1,-0.068,0.059,0.131,0.025,0.300,0.017,0.198,0.013,0.214,0.007
1982,2,0.093,0.057,0.072,0.029,0.302,0.016,0.203,0.013,0.219,0.007
1982,3,-0.430,0.043,0.059,0.025,0.298,0.016,0.199,0.012,0.222,0.007
1982,4,0.130,0.047,0.048,0.024,0.295,0.016,0.197,0.012,0.223,0.006
1982,5,-0.007,0.052,0.023,0.024,0.287,0.016,0.195,0.012,0.225,0.007
1982,6,-0.228,0.063,0.010,0.025,0.263,0.015,0.195,0.012,0.225,0.007
1982,7,0.211,0.078,0.085,0.021,0.265,0.015,0.198,0.012,0.225,0.007
1982,8,-0.070,0.057,0.130,0.021,0.249,0.014,0.196,0.012,0.223,0.007
1982,9,-0.050,0.049,0.197,0.022,0.250,0.013,0.201,0.011,0.223,0.007
1982,10,-0.006,0.044,0.215,0.020,0.245,0.012,0.205,0.011,0.223,0.007
1982,11,-0.129,0.131,0.249,0.019,0.240,0.012,0.201,0.011,0.223,0.007
1982,12,0.688,0.067,0.268,0.021,0.240,0.011,0.207,0.011,0.225,0.007
1983,1,0.838,0.067,0.255,0.018,0.228,0.012,0.213,0.010,0.226,0.007
1983,2,0.629,0.059,0.297,0.020,0.225,0.014,0.213,0.010,0.225,0.006
1983,3,0.377,0.093,0.352,0.019,0.219,0.014,0.216,0.010,0.226,0.006
1983,4,0.353,0.068,0.374,0.021,0.216,0.015,0.217,0.009,0.225,0.006
1983,5,0.397,0.077,0.438,0.020,0.204,0.014,0.222,0.010,0.224,0.005
1983,6,-0.005,0.063,0.396,0.026,0.201,0.014,0.229,0.010,0.223,0.005
1983,7,0.054,0.074,0.354,0.025,0.193,0.013,0.233,0.010,0.223,0.006
1983,8,0.444,0.098,0.292,0.026,0.192,0.013,0.243,0.009,0.223,0.006
1983,9,0.610,0.082,0.291,0.028,0.185,0.014,0.249,0.010,0.223,0.006
1983,10,0.247,0.067,0.268,0.035,0.184,0.015,0.254,0.010,0.223,0.006
1983,11,0.642,0.034,0.288,0.032,0.185,0.014,0.254,0.010,0.221,0.006
1983,12,0.180,0.045,0.276,0.036,0.179,0.015,0.259,0.010,0.222,0.006
1984,1,0.334,0.029,0.278,0.029,0.173,0.015,0.260,0.010,0.225,0.006
1984,2,-0.113,0.054,0.248,0.028,0.164,0.014,0.266,0.010,0.226,0.006
1984,3,0.363,0.063,0.192,0.029,0.158,0.015,0.269,0.009,0.228,0.006
1984,4,0.076,0.124,0.183,0.028,0.157,0.016,0.271,0.009,0.231,0.006
1984,5,0.642,0.050,0.107,0.025,0.152,0.017,0.272,0.009,0.233,0.006
1984,6,-0.143,0.113,0.053,0.021,0.140,0.018,0.273,0.009,0.236,0.006
1984,7,0.071,0.102,0.059,0.021,0.150,0.019,0.277,0.008,0.238,0.006
1984,8,0.091,0.073,0.026,0.017,0.164,0.019,0.280,0.008,0.238,0.006
1984,9,-0.073,0.064,0.009,0.017,0.171,0.019,0.282,0.007,0.241,0.006
1984,10,0.140,0.054,0.026,0.017,0.173,0.018,0.283,0.007,0.245,0.006
1984,11,-0.268,0.091,-0.022,0.018,0.176,0.019,0.283,0.007,0.248,0.006
1984,12,-0.470,0.060,-0.002,0.026,0.187,0.020,0.281,0.007,0.251,0.006
1985,1,0.410,0.040,-0.037,0.028,0.193,0.019,0.284,0.007,0.253,0.006
1985,2,-0.506,0.055,-0.028,0.031,0.194,0.018,0.284,0.008,0.258,0.007
1985,3,0.159,0.077,-0.033,0.028,0.201,0.019,0.295,0.009,0.259,0.007
1985,4,0.275,0.077,-0.038,0.031,0.208,0.020,0.297,0.010,0.261,0.007
1985,5,0.070,0.060,-0.025,0.030,0.209,0.021,0.298,0.010,0.260,0.007
1985,6,0.093,0.129,0.027,0.027,0.212,0.021,0.300,0.011,0.262,0.007
1985,7,-0.348,0.115,0.052,0.030,0.213,0.021,0.301,0.012,0.266,0.007
1985,8,0.195,0.068,0.162,0.033,0.206,0.021,0.300,0.013,0.271,0.007
1985,9,-0.127,0.048,0.189,0.039,0.210,0.021,0.299,0.013,0.272,0.007
1985,10,0.082,0.072,0.209,0.042,0.215,0.020,0.302,0.013,0.276,0.007
1985,11,-0.111,0.084,0.225,0.041,0.217,0.019,0.304,0.013,0.279,0.007
1985,12,0.156,0.110,0.210,0.042,0.227,0.020,0.308,0.013,0.281,0.007
1986,1,0.709,0.055,0.237,0.041,0.234,0.020,0.304,0.013,0.281,0.007
1986,2,0.808,0.063,0.230,0.043,0.237,0.020,0.304,0.013,0.285,0.007
1986,3,0.482,0.062,0.220,0.050,0.237,0.022,0.299,0.013,0.289,0.008
1986,4,0.517,0.060,0.220,0.056,0.246,0.022,0.301,0.014,0.291,0.008
1986,5,0.255,0.055,0.217,0.058,0.239,0.023,0.302,0.013,0.294,0.008
1986,6,-0.078,0.101,0.215,0.056,0.248,0.022,0.306,0.013,0.296,0.008
1986,7,-0.028,0.051,0.201,0.061,0.245,0.023,0.309,0.013,0.299,0.008
1986,8,0.115,0.121,0.212,0.057,0.254,0.022,0.308,0.012,0.303,0.007
1986,9,-0.251,0.130,0.168,0.055,0.256,0.021,0.312,0.013,0.305,0.007
1986,10,0.085,0.107,0.147,0.053,0.261,0.022,0.315,0.013,0.309,0.007
1986,11,-0.143,0.082,0.140,0.054,0.249,0.022,0.317,0.013,0.313,0.007
1986,12,0.122,0.083,0.183,0.049,0.251,0.021,0.313,0.013,0.316,0.007
1987,1,0.541,0.088,0.232,0.040,0.255,0.020,0.322,0.013,0.319,0.007
1987,2,0.948,0.072,0.223,0.032,0.258,0.019,0.327,0.013,0.320,0.007
1987,3,-0.047,0.044,0.276,0.032,0.265,0.019,0.336,0.013,0.321,0.007
1987,4,0.260,0.047,0.300,0.030,0.271,0.020,0.337,0.013,0.321,0.008
1987,5,0.170,0.055,0.309,0.029,0.278,0.020,0.338,0.012,0.320,0.007
1987,6,0.446,0.052,0.370,0.026,0.299,0.020,0.341,0.012,0.321,0.008
1987,7,0.552,0.089,0.398,0.024,0.303,0.020,0.338,0.013,0.320,0.008
1987,8,0.016,0.069,0.337,0.024,0.319,0.020,0.337,0.013,0.321,0.008
1987,9,0.375,0.109,0.392,0.023,0.340,0.021,0.334,0.013,0.324,0.008
1987,10,0.376,0.070,0.426,0.023,0.349,0.022,0.336,0.013,0.328,0.008
1987,11,-0.038,0.038,0.454,0.027,0.356,0.022,0.335,0.013,0.330,0.008
1987,12,0.859,0.032,0.468,0.027,0.361,0.023,0.333,0.012,0.333,0.008
1988,1,0.873,0.052,0.459,0.028,0.374,0.024,0.332,0.012,0.335,0.008
1988,2,0.223,0.068,0.513,0.028,0.375,0.025,0.332,0.012,0.341,0.008
1988,3,0.616,0.078,0.533,0.030,0.380,0.025,0.334,0.012,0.343,0.008
1988,4,0.658,0.064,0.565,0.027,0.389,0.025,0.333,0.012,0.345,0.008
1988,5,0.516,0.074,0.587,0.027,0.405,0.025,0.331,0.012,0.349,0.008
1988,6,0.613,0.083,0.577,0.029,0.416,0.023,0.332,0.012,0.354,0.008
1988,7,0.439,0.091,0.514,0.031,0.414,0.023,0.333,0.012,0.358,0.009
1988,8,0.666,0.064,0.531,0.030,0.416,0.023,0.329,0.012,0.365,0.009
1988,9,0.614,0.115,0.521,0.031,0.412,0.022,0.323,0.013,0.368,0.009
1988,10,0.762,0.072,0.497,0.029,0.418,0.022,0.324,0.012,0.370,0.009
1988,11,0.217,0.050,0.447,0.026,0.419,0.023,0.316,0.012,0.370,0.009
1988,12,0.745,0.068,0.397,0.024,0.433,0.022,0.318,0.012,0.374,0.009
1989,1,0.114,0.056,0.384,0.018,0.445,0.021,0.319,0.012,0.378,0.009
1989,2,0.429,0.062,0.352,0.018,0.451,0.021,0.317,0.011,0.386,0.009
1989,3,0.494,0.066,0.328,0.021,0.465,0.021,0.317,0.011,0.386,0.009
1989,4,0.371,0.077,0.310,0.024,0.473,0.021,0.322,0.011,0.387,0.009
1989,5,-0.082,0.056,0.301,0.024,0.481,0.020,0.319,0.011,0.389,0.009
1989,6,0.016,0.081,0.306,0.025,0.487,0.020,0.326,0.011,0.392,0.009
1989,7,0.286,0.059,0.351,0.025,0.494,0.019,0.328,0.012,0.395,0.009
1989,8,0.278,0.071,0.355,0.025,0.490,0.018,0.328,0.012,0.397,0.009
1989,9,0.328,0.070,0.429,0.023,0.501,0.019,0.332,0.012,0.399,0.009
1989,10,0.543,0.054,0.467,0.024,0.500,0.019,0.337,0.012,0.401,0.010
1989,11,0.111,0.045,0.513,0.023,0.501,0.019,0.345,0.013,0.402,0.010
1989,12,0.798,0.052,0.545,0.025,0.495,0.018,0.353,0.012,0.402,0.010
1990,1,0.664,0.056,0.559,0.025,0.482,0.018,0.357,0.012,0.402,0.010
1990,2,0.470,0.041,0.557,0.027,0.481,0.018,0.374,0.012,0.404,0.010
1990,3,1.388,0.054,0.541,0.023,0.468,0.017,0.378,0.012,0.408,0.010
1990,4,0.822,0.060,0.551,0.021,0.463,0.017,0.381,0.013,0.410,0.011
1990,5,0.466,0.061,0.611,0.023,0.461,0.017,0.382,0.013,0.411,0.011
1990,6,0.407,0.056,0.611,0.022,0.454,0.017,0.387,0.014,0.413,0.011
1990,7,0.457,0.118,0.609,0.021,0.452,0.017,0.396,0.014,0.413,0.011
1990,8,0.249,0.084,0.643,0.019,0.457,0.017,0.401,0.015,0.415,0.012
1990,9,0.135,0.093,0.549,0.019,0.457,0.017,0.406,0.015,0.416,0.012
1990,10,0.662,0.038,0.556,0.020,0.452,0.017,0.412,0.015,0.415,0.012
1990,11,0.833,0.093,0.540,0.021,0.446,0.016,0.419,0.015,0.414,0.012
1990,12,0.800,0.089,0.573,0.020,0.436,0.017,0.421,0.015,0.413,0.012
1991,1,0.640,0.031,0.590,0.026,0.433,0.017,0.418,0.015,0.411,0.012
1991,2,0.880,0.062,0.610,0.028,0.422,0.017,0.417,0.015,0.410,0.012
1991,3,0.254,0.064,0.649,0.029,0.409,0.017,0.415,0.015,0.410,0.013
1991,4,0.911,0.059,0.638,0.031,0.403,0.018,0.413,0.015,0.411,0.013
1991,5,0.266,0.066,0.599,0.025,0.394,0.018,0.413,0.015,0.414,0.013
1991,6,0.806,0.048,0.571,0.025,0.388,0.019,0.415,0.016,0.416,0.014
1991,7,0.663,0.067,0.600,0.024,0.394,0.019,0.419,0.016,0.418,0.014
1991,8,0.487,0.064,0.584,0.021,0.380,0.020,0.424,0.016,0.417,0.014
1991,9,0.603,0.090,0.614,0.026,0.378,0.020,0.428,0.016,0.419,0.014
1991,10,0.530,0.054,0.556,0.026,0.383,0.020,0.430,0.017,0.422,0.014
1991,11,0.372,0.049,0.550,0.028,0.390,0.019,0.435,0.017,0.426,0.014
1991,12,0.456,0.058,0.490,0.027,0.401,0.020,0.439,0.017,0.426,0.014
1992,1,0.988,0.028,0.419,0.027,0.401,0.020,0.440,0.017,0.432,0.013
1992,2,0.698,0.057,0.372,0.026,0.398,0.020,0.436,0.017,0.438,0.014
1992,3,0.610,0.128,0.287,0.031,0.400,0.019,0.442,0.018,0.446,0.014
1992,4,0.218,0.098,0.253,0.035,0.403,0.019,0.444,0.018,0.449,0.014
1992,5,0.185,0.093,0.207,0.039,0.413,0.019,0.445,0.018,0.453,0.014
1992,6,0.094,0.037,0.207,0.042,0.407,0.019,0.446,0.018,0.456,0.014
1992,7,-0.191,0.075,0.184,0.050,0.412,0.019,0.443,0.018,0.460,0.014
1992,8,-0.084,0.093,0.173,0.049,0.428,0.019,0.446,0.018,0.463,0.014
1992,9,-0.406,0.050,0.174,0.049,0.416,0.021,0.448,0.018,0.467,0.014
1992,10,0.117,0.045,0.184,0.049,0.412,0.021,0.452,0.018,0.470,0.014
1992,11,-0.183,0.117,0.179,0.043,0.408,0.020,0.459,0.018,0.473,0.015
1992,12,0.453,0.155,0.175,0.041,0.412,0.020,0.458,0.018,0.472,0.015
1993,1,0.713,0.115,0.211,0.031,0.417,0.022,0.457,0.017,0.474,0.015
1993,2,0.569,0.042,0.217,0.035,0.426,0.022,0.469,0.017,0.475,0.015
1993,3,0.619,0.116,0.240,0.027,0.432,0.023,0.469,0.017,0.477,0.015
1993,4,0.338,0.054,0.263,0.030,0.435,0.023,0.472,0.018,0.479,0.015
1993,5,0.128,0.042,0.251,0.025,0.432,0.022,0.476,0.018,0.480,0.015
1993,6,0.052,0.052,0.247,0.028,0.427,0.022,0.479,0.018,0.483,0.015
1993,7,0.238,0.085,0.224,0.027,0.421,0.022,0.484,0.018,0.485,0.015
1993,8,-0.010,0.054,0.143,0.030,0.419,0.022,0.487,0.018,0.486,0.015
1993,9,-0.132,0.134,0.126,0.026,0.418,0.022,0.486,0.018,0.487,0.015
1993,10,0.393,0.073,0.154,0.028,0.408,0.022,0.486,0.019,0.491,0.015
1993,11,-0.335,0.059,0.169,0.028,0.407,0.022,0.487,0.019,0.491,0.015
1993,12,0.416,0.088,0.219,0.027,0.397,0.022,0.489,0.019,0.496,0.015
1994,1,0.433,0.077,0.225,0.030,0.394,0.021,0.496,0.019,0.499,0.015
1994,2,-0.401,0.110,0.234,0.029,0.398,0.021,0.505,0.019,0.505,0.015
1994,3,0.416,0.035,0.281,0.029,0.391,0.022,0.502,0.019,0.507,0.015
1994,4,0.666,0.074,0.312,0.028,0.387,0.022,0.503,0.018,0.511,0.014
1994,5,0.307,0.078,0.397,0.028,0.388,0.023,0.506,0.018,0.509,0.014
1994,6,0.655,0.065,0.401,0.028,0.392,0.023,0.511,0.018,0.511,0.014
1994,7,0.314,0.063,0.442,0.027,0.385,0.023,0.512,0.019,0.511,0.015
1994,8,0.089,0.079,0.597,0.027,0.382,0.024,0.514,0.019,0.512,0.015
1994,9,0.437,0.072,0.616,0.029,0.383,0.023,0.517,0.019,0.514,0.015
1994,10,0.766,0.088,0.612,0.027,0.388,0.023,0.518,0.019,0.517,0.014
1994,11,0.688,0.035,0.603,0.025,0.389,0.023,0.522,0.019,0.523,0.015
